start	type	end
409	-1	401665
409	-1	401666
409	-1	401667
409	-1	401992
409	-1	401993
409	-1	401994
409	-1	402135
409	-1	402317
409	-1	441608
409	-1	441639
409	-1	441669
409	-1	441670
409	-1	441911
409	-1	441933
409	-1	442186
409	-1	442191
409	-1	442194
409	-1	442361
409	-1	4991
409	-1	4992
409	-1	4993
409	-1	4994
409	-1	4995
409	-1	504189
409	-1	56656
409	-1	79290
409	-1	79295
409	-1	79310
409	-1	79317
409	-1	7932
409	-1	79324
409	-1	79339
409	-1	79345
409	-1	79473
409	-1	79501
409	-1	79541
409	-1	79544
409	-1	81050
409	-1	81061
409	-1	81099
409	-1	81127
409	-1	81168
409	-1	81282
409	-1	81285
409	-1	81300
409	-1	81309
409	-1	81318
409	-1	81327
409	-1	81328
409	-1	81392
409	-1	81399
409	-1	81442
409	-1	81448
409	-1	81469
409	-1	81470
409	-1	81472
409	-1	81696
409	-1	81697
409	-1	81797
409	-1	8383
409	-1	8385
409	-1	8386
409	-1	8387
409	-1	8388
409	-1	8390
409	-1	8392
409	-1	8590
5566	-1	3745
5567	-1	3745
5568	-1	3745
5613	-1	3745
5616	-1	3745
28964	-1	5829
8874	-1	23365
8874	-1	9138
9459	-1	23365
9459	-1	9138
387	-1	5879
387	-1	5880
387	-1	5881
200576	-1	2934
200576	-1	85477
23396	-1	2934
23396	-1	85477
5305	-1	2934
5305	-1	85477
79837	-1	2934
79837	-1	85477
8394	-1	2934
8394	-1	85477
8395	-1	2934
8395	-1	85477
8396	-1	2934
8396	-1	85477
5879	-1	10152
5879	-1	10787
5879	-1	3071
5879	-1	23191
5879	-1	26999
5880	-1	10152
5880	-1	10787
5880	-1	3071
5880	-1	23191
5880	-1	26999
5881	-1	10152
5881	-1	10787
5881	-1	3071
5881	-1	23191
5881	-1	26999
10152	-1	8936
10152	-1	55845
10787	-1	8936
10787	-1	55845
3071	-1	8936
3071	-1	55845
23191	-1	8936
23191	-1	55845
26999	-1	8936
26999	-1	55845
7248	-1	6009
434	-1	4157
9021	-1	3667
9021	-1	8471
9021	-1	8660
2475	-1	3667
2475	-1	8471
2475	-1	8660
122809	-1	3667
122809	-1	8471
122809	-1	8660
8651	-1	3667
8651	-1	8471
8651	-1	8660
8835	-1	3667
8835	-1	8471
8835	-1	8660
3280	-1	50674
5663	-1	9451
5664	-1	9451
5663	-1	2081
5664	-1	2081
5663	-1	22926
5664	-1	22926
351	-1	2597
6647	-1	596
6647	-1	10452
6647	-1	84134
6647	-1	79139
6647	-1	4747
1445	-1	4067
1445	-1	6714
5371	-1	6688
5914	-1	6688
652346	-1	6688
652671	-1	6688
861	-1	6688
862	-1	6688
861	-1	1050
862	-1	1050
4609	-1	10401
4609	-1	51588
4609	-1	8554
4609	-1	9063
4149	-1	10401
4149	-1	51588
4149	-1	8554
4149	-1	9063
5727	-1	6608
572	-1	598
10928	-1	5879
10928	-1	5880
10928	-1	5881
10928	-1	998
1027	-1	898
1027	-1	9134
10488	-1	1387
10488	-1	2033
1385	-1	1387
1385	-1	2033
148327	-1	1387
148327	-1	2033
468	-1	1387
468	-1	2033
64764	-1	1387
64764	-1	2033
84699	-1	1387
84699	-1	2033
90993	-1	1387
90993	-1	2033
9586	-1	1387
9586	-1	2033
1499	-1	1387
1499	-1	2033
2322	-1	1050
2322	-1	6688
5778	-1	5594
5778	-1	5595
5801	-1	5594
5801	-1	5595
84867	-1	5594
84867	-1	5595
11072	-1	5594
11072	-1	5595
11221	-1	5594
11221	-1	5595
1843	-1	5594
1843	-1	5595
1844	-1	5594
1844	-1	5595
1845	-1	5594
1845	-1	5595
1846	-1	5594
1846	-1	5595
1847	-1	5594
1847	-1	5595
1848	-1	5594
1848	-1	5595
1849	-1	5594
1849	-1	5595
1850	-1	5594
1850	-1	5595
1852	-1	5594
1852	-1	5595
80824	-1	5594
80824	-1	5595
11072	-1	5599
11072	-1	5601
11072	-1	5602
11221	-1	5599
11221	-1	5601
11221	-1	5602
1843	-1	5599
1843	-1	5601
1843	-1	5602
1844	-1	5599
1844	-1	5601
1844	-1	5602
1845	-1	5599
1845	-1	5601
1845	-1	5602
1846	-1	5599
1846	-1	5601
1846	-1	5602
1847	-1	5599
1847	-1	5601
1847	-1	5602
1848	-1	5599
1848	-1	5601
1848	-1	5602
1849	-1	5599
1849	-1	5601
1849	-1	5602
1850	-1	5599
1850	-1	5601
1850	-1	5602
1852	-1	5599
1852	-1	5601
1852	-1	5602
80824	-1	5599
80824	-1	5601
80824	-1	5602
11072	-1	1432
11072	-1	5600
11072	-1	5603
11072	-1	6300
11221	-1	1432
11221	-1	5600
11221	-1	5603
11221	-1	6300
1843	-1	1432
1843	-1	5600
1843	-1	5603
1843	-1	6300
1844	-1	1432
1844	-1	5600
1844	-1	5603
1844	-1	6300
1845	-1	1432
1845	-1	5600
1845	-1	5603
1845	-1	6300
1846	-1	1432
1846	-1	5600
1846	-1	5603
1846	-1	6300
1847	-1	1432
1847	-1	5600
1847	-1	5603
1847	-1	6300
1848	-1	1432
1848	-1	5600
1848	-1	5603
1848	-1	6300
1849	-1	1432
1849	-1	5600
1849	-1	5603
1849	-1	6300
1850	-1	1432
1850	-1	5600
1850	-1	5603
1850	-1	6300
1852	-1	1432
1852	-1	5600
1852	-1	5603
1852	-1	6300
80824	-1	1432
80824	-1	5600
80824	-1	5603
80824	-1	6300
5778	-1	5599
5778	-1	5601
5778	-1	5602
5801	-1	5599
5801	-1	5601
5801	-1	5602
84867	-1	5599
84867	-1	5601
84867	-1	5602
5778	-1	1432
5778	-1	5600
5778	-1	5603
5778	-1	6300
5801	-1	1432
5801	-1	5600
5801	-1	5603
5801	-1	6300
84867	-1	1432
84867	-1	5600
84867	-1	5603
84867	-1	6300
5494	-1	5606
5494	-1	650832
5494	-1	5608
5494	-1	5609
5494	-1	6416
5536	-1	4217
5495	-1	6885
4659	-1	103910
4659	-1	10398
4659	-1	10627
4659	-1	29895
4659	-1	4633
4659	-1	4636
4659	-1	58498
4659	-1	93408
5499	-1	103910
5499	-1	10398
5499	-1	10627
5499	-1	29895
5499	-1	4633
5499	-1	4636
5499	-1	58498
5499	-1	93408
5500	-1	103910
5500	-1	10398
5500	-1	10627
5500	-1	29895
5500	-1	4633
5500	-1	4636
5500	-1	58498
5500	-1	93408
5501	-1	103910
5501	-1	10398
5501	-1	10627
5501	-1	29895
5501	-1	4633
5501	-1	4636
5501	-1	58498
5501	-1	93408
5728	-1	5747
5515	-1	5584
5515	-1	5590
5516	-1	5584
5516	-1	5590
5518	-1	5584
5518	-1	5590
5519	-1	5584
5519	-1	5590
5520	-1	5584
5520	-1	5590
5521	-1	5584
5521	-1	5590
5522	-1	5584
5522	-1	5590
55844	-1	5584
55844	-1	5590
5515	-1	150084
5515	-1	50848
5515	-1	58494
5515	-1	83700
5516	-1	150084
5516	-1	50848
5516	-1	58494
5516	-1	83700
5518	-1	150084
5518	-1	50848
5518	-1	58494
5518	-1	83700
5519	-1	150084
5519	-1	50848
5519	-1	58494
5519	-1	83700
5777	-1	10451
5777	-1	7409
5777	-1	7410
5781	-1	10451
5781	-1	7409
5781	-1	7410
5777	-1	3937
5781	-1	3937
5777	-1	27040
5781	-1	27040
5777	-1	7535
5777	-1	919
5777	-1	695
5777	-1	6850
5792	-1	3643
5792	-1	3667
5792	-1	8471
5792	-1	8660
5499	-1	163688
5499	-1	51806
5499	-1	5255
5499	-1	5256
5499	-1	5257
5499	-1	5260
5499	-1	5261
5499	-1	801
5499	-1	805
5499	-1	808
5499	-1	810
5500	-1	163688
5500	-1	51806
5500	-1	5255
5500	-1	5256
5500	-1	5257
5500	-1	5260
5500	-1	5261
5500	-1	801
5500	-1	805
5500	-1	808
5500	-1	810
5501	-1	163688
5501	-1	51806
5501	-1	5255
5501	-1	5256
5501	-1	5257
5501	-1	5260
5501	-1	5261
5501	-1	801
5501	-1	805
5501	-1	808
5501	-1	810
5506	-1	163688
5506	-1	51806
5506	-1	5255
5506	-1	5256
5506	-1	5257
5506	-1	5260
5506	-1	5261
5506	-1	801
5506	-1	805
5506	-1	808
5506	-1	810
5507	-1	163688
5507	-1	51806
5507	-1	5255
5507	-1	5256
5507	-1	5257
5507	-1	5260
5507	-1	5261
5507	-1	801
5507	-1	805
5507	-1	808
5507	-1	810
5509	-1	163688
5509	-1	51806
5509	-1	5255
5509	-1	5256
5509	-1	5257
5509	-1	5260
5509	-1	5261
5509	-1	801
5509	-1	805
5509	-1	808
5509	-1	810
79660	-1	163688
79660	-1	51806
79660	-1	5255
79660	-1	5256
79660	-1	5257
79660	-1	5260
79660	-1	5261
79660	-1	801
79660	-1	805
79660	-1	808
79660	-1	810
122809	-1	3643
8651	-1	3643
8835	-1	3643
9021	-1	3643
5770	-1	3643
5770	-1	3667
5770	-1	8471
5770	-1	8660
5599	-1	4773
5601	-1	4773
5602	-1	4773
5599	-1	4776
5601	-1	4776
5602	-1	4776
10000	-1	4217
207	-1	4217
208	-1	4217
10000	-1	6416
207	-1	6416
208	-1	6416
2475	-1	1978
10000	-1	572
207	-1	572
208	-1	572
10000	-1	2932
207	-1	2932
208	-1	2932
10000	-1	1027
207	-1	1027
208	-1	1027
10000	-1	1026
207	-1	1026
208	-1	1026
5566	-1	5350
5567	-1	5350
5568	-1	5350
5613	-1	5350
5616	-1	5350
2932	-1	595
2932	-1	894
2932	-1	896
1111	-1	993
11200	-1	993
1111	-1	994
1111	-1	995
11200	-1	994
11200	-1	995
1017	-1	1027
1017	-1	1028
898	-1	1027
898	-1	1028
9134	-1	1027
9134	-1	1028
1019	-1	5925
1021	-1	5925
595	-1	5925
894	-1	5925
896	-1	5925
1017	-1	5925
898	-1	5925
9134	-1	5925
890	-1	5925
8900	-1	5925
1019	-1	5933
1019	-1	5934
1021	-1	5933
1021	-1	5934
595	-1	5933
595	-1	5934
894	-1	5933
894	-1	5934
896	-1	5933
896	-1	5934
1017	-1	990
890	-1	990
8900	-1	990
7465	-1	983
9088	-1	983
5347	-1	9088
1017	-1	1869
1017	-1	1870
1017	-1	1871
890	-1	1869
890	-1	1870
890	-1	1871
8900	-1	1869
8900	-1	1870
8900	-1	1871
2475	-1	25989
2475	-1	8408
2475	-1	9706
5562	-1	2475
5563	-1	2475
10000	-1	7249
207	-1	7249
208	-1	7249
5594	-1	7249
5595	-1	7249
27330	-1	7249
6195	-1	7249
6196	-1	7249
6197	-1	7249
5566	-1	572
5567	-1	572
5568	-1	572
5573	-1	572
5575	-1	572
5576	-1	572
5577	-1	572
5613	-1	572
5616	-1	572
51701	-1	51176
51701	-1	6932
51701	-1	6934
51701	-1	83439
2932	-1	1499
5566	-1	2735
5566	-1	2736
5566	-1	2737
5567	-1	2735
5567	-1	2736
5567	-1	2737
5568	-1	2735
5568	-1	2736
5568	-1	2737
5613	-1	2735
5613	-1	2736
5613	-1	2737
5616	-1	2735
5616	-1	2736
5616	-1	2737
2932	-1	2735
2932	-1	2736
2932	-1	2737
122011	-1	2735
122011	-1	2736
122011	-1	2737
1452	-1	2735
1452	-1	2736
1452	-1	2737
1453	-1	2735
1453	-1	2736
1453	-1	2737
1454	-1	2735
1454	-1	2736
1454	-1	2737
1455	-1	2735
1455	-1	2736
1455	-1	2737
1456	-1	2735
1456	-1	2736
1456	-1	2737
53944	-1	2735
53944	-1	2736
53944	-1	2737
5594	-1	4089
5594	-1	4087
5594	-1	4088
5595	-1	4089
5595	-1	4087
5595	-1	4088
5594	-1	4086
5594	-1	4090
5594	-1	4093
5595	-1	4086
5595	-1	4090
5595	-1	4093
3984	-1	1072
3984	-1	1073
3985	-1	1072
3985	-1	1073
10000	-1	842
207	-1	842
208	-1	842
6093	-1	4659
6093	-1	5499
6093	-1	5500
6093	-1	5501
9475	-1	4659
9475	-1	5499
9475	-1	5500
9475	-1	5501
10298	-1	4638
10298	-1	85366
10298	-1	91807
5058	-1	4638
5058	-1	85366
5058	-1	91807
5062	-1	4638
5062	-1	85366
5062	-1	91807
5063	-1	4638
5063	-1	85366
5063	-1	91807
56924	-1	4638
56924	-1	85366
56924	-1	91807
57144	-1	4638
57144	-1	85366
57144	-1	91807
5604	-1	572
5894	-1	572
4233	-1	1500
1956	-1	1500
2064	-1	1500
3480	-1	1499
4233	-1	1499
1956	-1	1499
2064	-1	1499
2241	-1	1499
2534	-1	1499
6714	-1	1499
2241	-1	1500
2534	-1	1500
7525	-1	1500
5598	-1	2697
5598	-1	57369
5594	-1	2697
5594	-1	57369
5595	-1	2697
5595	-1	57369
983	-1	2697
983	-1	57369
2932	-1	10725
2932	-1	4772
2932	-1	4773
2932	-1	4775
2932	-1	4776
157	-1	10798
157	-1	119678
157	-1	119679
157	-1	119682
157	-1	119687
157	-1	119692
157	-1	119694
157	-1	119695
157	-1	119749
157	-1	119764
157	-1	119765
157	-1	119772
157	-1	119774
157	-1	120065
157	-1	120066
157	-1	120586
157	-1	120775
157	-1	120776
157	-1	120787
157	-1	120793
157	-1	120796
157	-1	121130
157	-1	121275
157	-1	121364
157	-1	122740
157	-1	122742
157	-1	122748
157	-1	124538
157	-1	125958
157	-1	125962
157	-1	125963
157	-1	126370
157	-1	126541
157	-1	127059
157	-1	127062
157	-1	127064
157	-1	127066
157	-1	127068
157	-1	127069
157	-1	127074
157	-1	127077
157	-1	127385
157	-1	127623
157	-1	128360
157	-1	128367
157	-1	128368
157	-1	128371
157	-1	128372
157	-1	130075
157	-1	134083
157	-1	135924
157	-1	135941
157	-1	135946
157	-1	135948
157	-1	138799
157	-1	138802
157	-1	138803
157	-1	138804
157	-1	138805
157	-1	138881
157	-1	138882
157	-1	138883
157	-1	143496
157	-1	143502
157	-1	143503
157	-1	144124
157	-1	144125
157	-1	150681
157	-1	158131
157	-1	162998
157	-1	196335
157	-1	219417
157	-1	219428
157	-1	219429
157	-1	219431
157	-1	219432
157	-1	219436
157	-1	219437
157	-1	219438
157	-1	219447
157	-1	219453
157	-1	219464
157	-1	219469
157	-1	219473
157	-1	219477
157	-1	219479
157	-1	219482
157	-1	219484
157	-1	219487
157	-1	219493
157	-1	219858
157	-1	219865
157	-1	219869
157	-1	219870
157	-1	219873
157	-1	219874
157	-1	219875
157	-1	219952
157	-1	219954
157	-1	219956
157	-1	219957
157	-1	219958
157	-1	219959
157	-1	219960
157	-1	219965
157	-1	219968
157	-1	219981
157	-1	219982
157	-1	219983
157	-1	219986
157	-1	23538
157	-1	254783
157	-1	254786
157	-1	254879
157	-1	254973
157	-1	255725
157	-1	256144
157	-1	256148
157	-1	256892
157	-1	26188
157	-1	26189
157	-1	26211
157	-1	26212
157	-1	26219
157	-1	26245
157	-1	26246
157	-1	26248
157	-1	26333
157	-1	26338
157	-1	26339
157	-1	26476
157	-1	26492
157	-1	26493
157	-1	26494
157	-1	26496
157	-1	26529
157	-1	26531
157	-1	26532
157	-1	26533
157	-1	26534
157	-1	26538
157	-1	26539
157	-1	26658
157	-1	26659
157	-1	26664
157	-1	26682
157	-1	26683
157	-1	26686
157	-1	26689
157	-1	26692
157	-1	26696
157	-1	26707
157	-1	26716
157	-1	26735
157	-1	26737
157	-1	26740
157	-1	282763
157	-1	282770
157	-1	282775
157	-1	283092
157	-1	283093
157	-1	283111
157	-1	283159
157	-1	283160
157	-1	283162
157	-1	283189
157	-1	283297
157	-1	283365
157	-1	283694
157	-1	284383
157	-1	284433
157	-1	284521
157	-1	284532
157	-1	285659
157	-1	286362
157	-1	286365
157	-1	338662
157	-1	338674
157	-1	338675
157	-1	338751
157	-1	338755
157	-1	340980
157	-1	341152
157	-1	341276
157	-1	341416
157	-1	341418
157	-1	341568
157	-1	341799
157	-1	343169
157	-1	343171
157	-1	343172
157	-1	343173
157	-1	343406
157	-1	343563
157	-1	346517
157	-1	346525
157	-1	346528
157	-1	347168
157	-1	347169
157	-1	347468
157	-1	387748
157	-1	389090
157	-1	390036
157	-1	390037
157	-1	390038
157	-1	390054
157	-1	390058
157	-1	390059
157	-1	390061
157	-1	390063
157	-1	390064
157	-1	390066
157	-1	390067
157	-1	390072
157	-1	390075
157	-1	390077
157	-1	390078
157	-1	390079
157	-1	390081
157	-1	390083
157	-1	390084
157	-1	390093
157	-1	390113
157	-1	390142
157	-1	390144
157	-1	390151
157	-1	390152
157	-1	390154
157	-1	390155
157	-1	390157
157	-1	390162
157	-1	390167
157	-1	390168
157	-1	390174
157	-1	390181
157	-1	390191
157	-1	390195
157	-1	390197
157	-1	390199
157	-1	390201
157	-1	390260
157	-1	390261
157	-1	390264
157	-1	390265
157	-1	390275
157	-1	390321
157	-1	390323
157	-1	390326
157	-1	390327
157	-1	390429
157	-1	390431
157	-1	390433
157	-1	390436
157	-1	390437
157	-1	390439
157	-1	390442
157	-1	390445
157	-1	390538
157	-1	390648
157	-1	390649
157	-1	390882
157	-1	390883
157	-1	390892
157	-1	391107
157	-1	391109
157	-1	391112
157	-1	391114
157	-1	391189
157	-1	391190
157	-1	391191
157	-1	391192
157	-1	391194
157	-1	391195
157	-1	391196
157	-1	391211
157	-1	392138
157	-1	392309
157	-1	392376
157	-1	392390
157	-1	392391
157	-1	392392
157	-1	393046
157	-1	401427
157	-1	401665
157	-1	401666
157	-1	401667
157	-1	401992
157	-1	401993
157	-1	401994
157	-1	402135
157	-1	402317
157	-1	441608
157	-1	441639
157	-1	441669
157	-1	441670
157	-1	441911
157	-1	441933
157	-1	442186
157	-1	442191
157	-1	442194
157	-1	442361
157	-1	4991
157	-1	4992
157	-1	4993
157	-1	4994
157	-1	4995
157	-1	504189
157	-1	56656
157	-1	79290
157	-1	79295
157	-1	79310
157	-1	79317
157	-1	7932
157	-1	79324
157	-1	79339
157	-1	79345
157	-1	79473
157	-1	79501
157	-1	79541
157	-1	79544
157	-1	81050
157	-1	81061
157	-1	81099
157	-1	81127
157	-1	81168
157	-1	81282
157	-1	81285
157	-1	81300
157	-1	81309
157	-1	81318
157	-1	81327
157	-1	81328
157	-1	81392
157	-1	81399
157	-1	81442
157	-1	81448
157	-1	81469
157	-1	81470
157	-1	81472
157	-1	81696
157	-1	81697
157	-1	81797
157	-1	8383
157	-1	8385
157	-1	8386
157	-1	8387
157	-1	8388
157	-1	8390
157	-1	8392
157	-1	8590
815	-1	109
816	-1	109
817	-1	109
818	-1	109
5594	-1	6093
5594	-1	9475
5595	-1	6093
5595	-1	9475
10000	-1	2308
207	-1	2308
208	-1	2308
2932	-1	2997
2932	-1	2998
51422	-1	31
51422	-1	32
53632	-1	31
53632	-1	32
5562	-1	31
5562	-1	32
5563	-1	31
5563	-1	32
5564	-1	31
5564	-1	32
5565	-1	31
5565	-1	32
5571	-1	31
5571	-1	32
5599	-1	3667
5599	-1	8471
5599	-1	8660
5601	-1	3667
5601	-1	8471
5601	-1	8660
5602	-1	3667
5602	-1	8471
5602	-1	8660
3551	-1	3667
3551	-1	8471
3551	-1	8660
1147	-1	3667
1147	-1	8471
1147	-1	8660
8517	-1	3667
8517	-1	8471
8517	-1	8660
5590	-1	3667
5590	-1	8471
5590	-1	8660
5580	-1	3667
5580	-1	8471
5580	-1	8660
5581	-1	3667
5581	-1	8471
5581	-1	8660
10000	-1	2309
207	-1	2309
208	-1	2309
2932	-1	10488
2932	-1	1385
2932	-1	148327
2932	-1	468
2932	-1	64764
2932	-1	84699
2932	-1	90993
2932	-1	9586
122809	-1	116379
122809	-1	1271
122809	-1	1438
122809	-1	1439
122809	-1	1441
122809	-1	149233
122809	-1	163702
122809	-1	2057
122809	-1	2690
122809	-1	3454
122809	-1	3455
122809	-1	3459
122809	-1	3460
122809	-1	3559
122809	-1	3560
122809	-1	3561
122809	-1	3563
122809	-1	3566
122809	-1	3568
122809	-1	3570
122809	-1	3572
122809	-1	3575
122809	-1	3581
122809	-1	3587
122809	-1	3588
122809	-1	3590
122809	-1	3594
122809	-1	3595
122809	-1	3597
122809	-1	3598
122809	-1	3601
122809	-1	3953
122809	-1	3977
122809	-1	4352
122809	-1	50615
122809	-1	53832
122809	-1	53833
122809	-1	5618
122809	-1	58985
122809	-1	64109
122809	-1	9180
30837	-1	116379
30837	-1	1271
30837	-1	1438
30837	-1	1439
30837	-1	1441
30837	-1	149233
30837	-1	163702
30837	-1	2057
30837	-1	2690
30837	-1	3454
30837	-1	3455
30837	-1	3459
30837	-1	3460
30837	-1	3559
30837	-1	3560
30837	-1	3561
30837	-1	3563
30837	-1	3566
30837	-1	3568
30837	-1	3570
30837	-1	3572
30837	-1	3575
30837	-1	3581
30837	-1	3587
30837	-1	3588
30837	-1	3590
30837	-1	3594
30837	-1	3595
30837	-1	3597
30837	-1	3598
30837	-1	3601
30837	-1	3953
30837	-1	3977
30837	-1	4352
30837	-1	50615
30837	-1	53832
30837	-1	53833
30837	-1	5618
30837	-1	58985
30837	-1	64109
30837	-1	9180
8651	-1	116379
8651	-1	1271
8651	-1	1438
8651	-1	1439
8651	-1	1441
8651	-1	149233
8651	-1	163702
8651	-1	2057
8651	-1	2690
8651	-1	3454
8651	-1	3455
8651	-1	3459
8651	-1	3460
8651	-1	3559
8651	-1	3560
8651	-1	3561
8651	-1	3563
8651	-1	3566
8651	-1	3568
8651	-1	3570
8651	-1	3572
8651	-1	3575
8651	-1	3581
8651	-1	3587
8651	-1	3588
8651	-1	3590
8651	-1	3594
8651	-1	3595
8651	-1	3597
8651	-1	3598
8651	-1	3601
8651	-1	3953
8651	-1	3977
8651	-1	4352
8651	-1	50615
8651	-1	53832
8651	-1	53833
8651	-1	5618
8651	-1	58985
8651	-1	64109
8651	-1	9180
8835	-1	116379
8835	-1	1271
8835	-1	1438
8835	-1	1439
8835	-1	1441
8835	-1	149233
8835	-1	163702
8835	-1	2057
8835	-1	2690
8835	-1	3454
8835	-1	3455
8835	-1	3459
8835	-1	3460
8835	-1	3559
8835	-1	3560
8835	-1	3561
8835	-1	3563
8835	-1	3566
8835	-1	3568
8835	-1	3570
8835	-1	3572
8835	-1	3575
8835	-1	3581
8835	-1	3587
8835	-1	3588
8835	-1	3590
8835	-1	3594
8835	-1	3595
8835	-1	3597
8835	-1	3598
8835	-1	3601
8835	-1	3953
8835	-1	3977
8835	-1	4352
8835	-1	50615
8835	-1	53832
8835	-1	53833
8835	-1	5618
8835	-1	58985
8835	-1	64109
8835	-1	9180
9021	-1	116379
9021	-1	1271
9021	-1	1438
9021	-1	1439
9021	-1	1441
9021	-1	149233
9021	-1	163702
9021	-1	2057
9021	-1	2690
9021	-1	3454
9021	-1	3455
9021	-1	3459
9021	-1	3460
9021	-1	3559
9021	-1	3560
9021	-1	3561
9021	-1	3563
9021	-1	3566
9021	-1	3568
9021	-1	3570
9021	-1	3572
9021	-1	3575
9021	-1	3581
9021	-1	3587
9021	-1	3588
9021	-1	3590
9021	-1	3594
9021	-1	3595
9021	-1	3597
9021	-1	3598
9021	-1	3601
9021	-1	3953
9021	-1	3977
9021	-1	4352
9021	-1	50615
9021	-1	53832
9021	-1	53833
9021	-1	5618
9021	-1	58985
9021	-1	64109
9021	-1	9180
9655	-1	116379
9655	-1	1271
9655	-1	1438
9655	-1	1439
9655	-1	1441
9655	-1	149233
9655	-1	163702
9655	-1	2057
9655	-1	2690
9655	-1	3454
9655	-1	3455
9655	-1	3459
9655	-1	3460
9655	-1	3559
9655	-1	3560
9655	-1	3561
9655	-1	3563
9655	-1	3566
9655	-1	3568
9655	-1	3570
9655	-1	3572
9655	-1	3575
9655	-1	3581
9655	-1	3587
9655	-1	3588
9655	-1	3590
9655	-1	3594
9655	-1	3595
9655	-1	3597
9655	-1	3598
9655	-1	3601
9655	-1	3953
9655	-1	3977
9655	-1	4352
9655	-1	50615
9655	-1	53832
9655	-1	53833
9655	-1	5618
9655	-1	58985
9655	-1	64109
9655	-1	9180
122809	-1	3716
122809	-1	3717
122809	-1	3718
122809	-1	7297
30837	-1	3716
30837	-1	3717
30837	-1	3718
30837	-1	7297
8651	-1	3716
8651	-1	3717
8651	-1	3718
8651	-1	7297
8835	-1	3716
8835	-1	3717
8835	-1	3718
8835	-1	7297
9021	-1	3716
9021	-1	3717
9021	-1	3718
9021	-1	7297
9655	-1	3716
9655	-1	3717
9655	-1	3718
9655	-1	7297
23624	-1	116379
23624	-1	1271
23624	-1	1438
23624	-1	1439
23624	-1	1441
23624	-1	149233
23624	-1	163702
23624	-1	2057
23624	-1	2690
23624	-1	3454
23624	-1	3455
23624	-1	3459
23624	-1	3460
23624	-1	3559
23624	-1	3560
23624	-1	3561
23624	-1	3563
23624	-1	3566
23624	-1	3568
23624	-1	3570
23624	-1	3572
23624	-1	3575
23624	-1	3581
23624	-1	3587
23624	-1	3588
23624	-1	3590
23624	-1	3594
23624	-1	3595
23624	-1	3597
23624	-1	3598
23624	-1	3601
23624	-1	3953
23624	-1	3977
23624	-1	4352
23624	-1	50615
23624	-1	53832
23624	-1	53833
23624	-1	5618
23624	-1	58985
23624	-1	64109
23624	-1	9180
867	-1	116379
867	-1	1271
867	-1	1438
867	-1	1439
867	-1	1441
867	-1	149233
867	-1	163702
867	-1	2057
867	-1	2690
867	-1	3454
867	-1	3455
867	-1	3459
867	-1	3460
867	-1	3559
867	-1	3560
867	-1	3561
867	-1	3563
867	-1	3566
867	-1	3568
867	-1	3570
867	-1	3572
867	-1	3575
867	-1	3581
867	-1	3587
867	-1	3588
867	-1	3590
867	-1	3594
867	-1	3595
867	-1	3597
867	-1	3598
867	-1	3601
867	-1	3953
867	-1	3977
867	-1	4352
867	-1	50615
867	-1	53832
867	-1	53833
867	-1	5618
867	-1	58985
867	-1	64109
867	-1	9180
868	-1	116379
868	-1	1271
868	-1	1438
868	-1	1439
868	-1	1441
868	-1	149233
868	-1	163702
868	-1	2057
868	-1	2690
868	-1	3454
868	-1	3455
868	-1	3459
868	-1	3460
868	-1	3559
868	-1	3560
868	-1	3561
868	-1	3563
868	-1	3566
868	-1	3568
868	-1	3570
868	-1	3572
868	-1	3575
868	-1	3581
868	-1	3587
868	-1	3588
868	-1	3590
868	-1	3594
868	-1	3595
868	-1	3597
868	-1	3598
868	-1	3601
868	-1	3953
868	-1	3977
868	-1	4352
868	-1	50615
868	-1	53832
868	-1	53833
868	-1	5618
868	-1	58985
868	-1	64109
868	-1	9180
23624	-1	3716
23624	-1	3717
23624	-1	3718
23624	-1	7297
867	-1	3716
867	-1	3717
867	-1	3718
867	-1	7297
868	-1	3716
868	-1	3717
868	-1	3718
868	-1	7297
23624	-1	3932
867	-1	3932
868	-1	3932
23624	-1	2534
867	-1	2534
868	-1	2534
23624	-1	7535
867	-1	7535
868	-1	7535
